==================================================================
fastsimcoal started on 26/06/2025 at 16:01:54

TMRCAs per non-recombining segment
Locus	Segment_length	Data_Type	Time_(gen)	deme	Num_Mutations
766	1	data unknown	2407.48	0	0
767	1	data unknown	718.842	0	0
768	1	data unknown	1774.9	0	0
769	1	data unknown	1822.07	0	0
770	1	data unknown	4533.1	0	0
771	1	data unknown	282.402	0	0
772	1	data unknown	399.559	0	0
773	1	data unknown	5805.04	0	0
774	1	data unknown	55.5725	0	0
775	1	data unknown	2072.18	0	0
776	1	data unknown	1475.09	0	0
777	1	data unknown	2608.97	0	0
778	1	data unknown	3981.67	0	0
779	1	data unknown	429.909	0	0
780	1	data unknown	1177.06	0	0
781	1	data unknown	1176.33	0	0
782	1	data unknown	1175.73	0	0
783	1	data unknown	100.677	0	0
784	1	data unknown	1744.87	0	0
785	1	data unknown	353.188	0	0
786	1	data unknown	2618.13	0	0
787	1	data unknown	229.668	0	0
788	1	data unknown	2098.12	0	0
789	1	data unknown	663.742	0	0
790	1	data unknown	1106.18	0	0
791	1	data unknown	656.502	0	0
792	1	data unknown	754.448	0	0
793	1	data unknown	4940.25	0	0
794	1	data unknown	5984.55	0	0
795	1	data unknown	363.518	0	0
796	1	data unknown	603.149	0	0
797	1	data unknown	733.81	0	0
798	1	data unknown	1483.65	0	0
799	1	data unknown	3549.64	0	0
800	1	data unknown	3101.36	0	0
801	1	data unknown	819.519	0	0
802	1	data unknown	476.944	0	0
803	1	data unknown	2114.38	0	0
804	1	data unknown	1589.97	0	0
805	1	data unknown	3239.39	0	0
806	1	data unknown	3248.52	0	0
807	1	data unknown	1307.91	0	0
808	1	data unknown	469.101	0	0
809	1	data unknown	2663.79	0	0
810	1	data unknown	1662	0	0
811	1	data unknown	1055.37	0	0
812	1	data unknown	2809.97	0	0
813	1	data unknown	58.2047	0	0
814	1	data unknown	5672.45	0	0
815	1	data unknown	980.499	0	0
816	1	data unknown	4943.22	0	0
817	1	data unknown	972.504	0	0
818	1	data unknown	292.465	0	0
819	1	data unknown	809.059	0	0
820	1	data unknown	2447.41	0	0
821	1	data unknown	821.503	0	0
822	1	data unknown	4363.69	0	0
823	1	data unknown	2051.32	0	0
824	1	data unknown	90.6296	0	0
825	1	data unknown	1116.78	0	0
826	1	data unknown	1837.21	0	0
827	1	data unknown	1162.51	0	0
828	1	data unknown	2189	0	0
829	1	data unknown	688.492	0	0
830	1	data unknown	7744.43	0	0
831	1	data unknown	768.951	0	0
832	1	data unknown	1078.59	0	0
833	1	data unknown	416.084	0	0
834	1	data unknown	62.2101	0	0
835	1	data unknown	1642.58	0	0
836	1	data unknown	1192.65	0	0
837	1	data unknown	4629.23	0	0
838	1	data unknown	470.543	0	0
839	1	data unknown	2210.33	0	0
840	1	data unknown	1903.89	0	0
841	1	data unknown	759.903	0	0
842	1	data unknown	106.133	0	0
843	1	data unknown	9737.83	0	0
844	1	data unknown	384.59	0	0
845	1	data unknown	3264.78	0	0
846	1	data unknown	5433.23	0	0
847	1	data unknown	1330.59	0	0
848	1	data unknown	1109.66	0	0
849	1	data unknown	3423.78	0	0
850	1	data unknown	1094.92	0	0
851	1	data unknown	111.977	0	0
852	1	data unknown	1041.7	0	0
853	1	data unknown	1097.52	0	0
854	1	data unknown	2419.36	0	0
855	1	data unknown	2592.63	0	0
856	1	data unknown	3420.2	0	0
857	1	data unknown	1512.65	0	0
858	1	data unknown	641.556	0	0
859	1	data unknown	1897.87	0	0
860	1	data unknown	2545.65	0	0
861	1	data unknown	10766.6	0	0
862	1	data unknown	509.689	0	0
863	1	data unknown	5533.65	0	0
864	1	data unknown	2440.52	0	0
865	1	data unknown	421.021	0	0
866	1	data unknown	3005.05	0	0
867	1	data unknown	1621.12	0	0
868	1	data unknown	3700.2	0	0
869	1	data unknown	1490.3	0	0
870	1	data unknown	693.748	0	0
871	1	data unknown	2245.99	0	0
872	1	data unknown	1067.28	0	0
873	1	data unknown	2671.01	0	0
874	1	data unknown	22.2473	0	0
875	1	data unknown	3287.45	0	0
876	1	data unknown	817.902	0	0
877	1	data unknown	840.286	0	0
878	1	data unknown	1470.95	0	0
879	1	data unknown	2382.16	0	0
880	1	data unknown	4019.21	0	0
881	1	data unknown	787.773	0	0
882	1	data unknown	401.474	0	0
883	1	data unknown	769.569	0	0
884	1	data unknown	3035.55	0	0
885	1	data unknown	1316.96	0	0
886	1	data unknown	3033.45	0	0
887	1	data unknown	441.231	0	0
888	1	data unknown	2070.01	0	0
889	1	data unknown	239.716	0	0
890	1	data unknown	4100.35	0	0
891	1	data unknown	722.008	0	0
892	1	data unknown	2048.51	0	0
893	1	data unknown	1532.55	0	0
894	1	data unknown	990.288	0	0
895	1	data unknown	873.215	0	0
896	1	data unknown	1168.1	0	0
897	1	data unknown	4922.04	0	0
898	1	data unknown	3481.8	0	0
899	1	data unknown	4832.95	0	0
900	1	data unknown	2.04468	0	0
901	1	data unknown	58.7921	0	0
902	1	data unknown	814.743	0	0
903	1	data unknown	35.1715	0	0
904	1	data unknown	1011.46	0	0
905	1	data unknown	882.072	0	0
906	1	data unknown	7369.45	0	0
907	1	data unknown	1135.1	0	0
908	1	data unknown	4588.66	0	0
909	1	data unknown	1339.94	0	0
910	1	data unknown	4167.74	0	0
911	1	data unknown	1396.96	0	0
912	1	data unknown	2572.11	0	0
913	1	data unknown	2730.37	0	0
914	1	data unknown	8114.36	0	0
915	1	data unknown	653.061	0	0
916	1	data unknown	2706.48	0	0
917	1	data unknown	1144.64	0	0
918	1	data unknown	1217.76	0	0
919	1	data unknown	1666.82	0	0
920	1	data unknown	5963.95	0	0
921	1	data unknown	4748.03	0	0
922	1	data unknown	1437.54	0	0
923	1	data unknown	3755.36	0	0
924	1	data unknown	1450.52	0	0
925	1	data unknown	1863.48	0	0
926	1	data unknown	1094.81	0	0
927	1	data unknown	3131.19	0	0
928	1	data unknown	2244.34	0	0
929	1	data unknown	1626.01	0	0
930	1	data unknown	6113.85	0	0
931	1	data unknown	677.849	0	0
932	1	data unknown	1858.95	0	0
933	1	data unknown	256.714	0	0
934	1	data unknown	1.25122	0	0
935	1	data unknown	162.682	0	0
936	1	data unknown	3936.17	0	0
937	1	data unknown	577.919	0	0
938	1	data unknown	111.031	0	0
939	1	data unknown	971.169	0	0
940	1	data unknown	3185.4	0	0
941	1	data unknown	2556.6	0	0
942	1	data unknown	779.114	0	0
943	1	data unknown	522.675	0	0
944	1	data unknown	852.097	0	0
945	1	data unknown	795.738	0	0
946	1	data unknown	1215.19	0	0
947	1	data unknown	1612.85	0	0
948	1	data unknown	494.865	0	0
949	1	data unknown	1621.07	0	0
950	1	data unknown	4509.13	0	0
951	1	data unknown	2863.19	0	0
952	1	data unknown	9882.07	0	0
953	1	data unknown	3326.18	0	0
954	1	data unknown	786.133	0	0
955	1	data unknown	1455.03	0	0
956	1	data unknown	2921.81	0	0
957	1	data unknown	1431.98	0	0
958	1	data unknown	364.471	0	0
959	1	data unknown	7.40814	0	0
960	1	data unknown	2468.35	0	0
961	1	data unknown	2543.47	0	0
962	1	data unknown	6328.13	0	0
963	1	data unknown	3427.83	0	0
964	1	data unknown	233.765	0	0
965	1	data unknown	1510.61	0	0
966	1	data unknown	913.147	0	0
967	1	data unknown	2113.38	0	0
968	1	data unknown	877.22	0	0
969	1	data unknown	1970.41	0	0
970	1	data unknown	4412.25	0	0
971	1	data unknown	746.193	0	0
972	1	data unknown	978.416	0	0
973	1	data unknown	2599.3	0	0
974	1	data unknown	1235.58	0	0
975	1	data unknown	3023.32	0	0
976	1	data unknown	623.718	0	0
977	1	data unknown	4609.24	0	0
978	1	data unknown	1056.07	0	0
979	1	data unknown	234.192	0	0
980	1	data unknown	1269.28	0	0
981	1	data unknown	1317.34	0	0
982	1	data unknown	829.224	0	0
983	1	data unknown	328.972	0	0
984	1	data unknown	998.611	0	0
985	1	data unknown	143.768	0	0
986	1	data unknown	6623.73	0	0
987	1	data unknown	3039.17	0	0
988	1	data unknown	1588.39	0	0
989	1	data unknown	1042.82	0	0
990	1	data unknown	2976.06	0	0
991	1	data unknown	4415.75	0	0
992	1	data unknown	322.922	0	0
993	1	data unknown	194.313	0	0
994	1	data unknown	244.865	0	0
995	1	data unknown	1213.28	0	0
996	1	data unknown	1539.12	0	0
997	1	data unknown	370.956	0	0
998	1	data unknown	1416.6	0	0
999	1	data unknown	1887.28	0	0
1000	1	data unknown	1787.29	0	0
1001	1	data unknown	108.704	0	0
1002	1	data unknown	875.877	0	0
1003	1	data unknown	418.602	0	0
1004	1	data unknown	3689.6	0	0
1005	1	data unknown	389.473	0	0
1006	1	data unknown	1658.74	0	0
1007	1	data unknown	1574.84	0	0
1008	1	data unknown	4784.61	0	0
1009	1	data unknown	3493.03	0	0
1010	1	data unknown	1840.38	0	0
1011	1	data unknown	1741.88	0	0
1012	1	data unknown	5214.95	0	0
1013	1	data unknown	100.906	0	0
1014	1	data unknown	525.421	0	0
1015	1	data unknown	3604.2	0	0
1016	1	data unknown	643.715	0	0
1017	1	data unknown	2603.03	0	0
1018	1	data unknown	5366.69	0	0
1019	1	data unknown	3713.95	0	0
1020	1	data unknown	6716.19	0	0
1021	1	data unknown	155.991	0	0
1022	1	data unknown	2756.43	0	0
1023	1	data unknown	644.257	0	0
1024	1	data unknown	1298.23	0	0
1025	1	data unknown	1642.01	0	0
1026	1	data unknown	340.584	0	0
1027	1	data unknown	225.204	0	0
1028	1	data unknown	245.216	0	0
1029	1	data unknown	376.366	0	0
1030	1	data unknown	1095.05	0	0
1031	1	data unknown	59.845	0	0
1032	1	data unknown	1578.21	0	0
1033	1	data unknown	144.379	0	0
1034	1	data unknown	1093.09	0	0
1035	1	data unknown	3131.89	0	0
1036	1	data unknown	766.838	0	0
1037	1	data unknown	73.3032	0	0
1038	1	data unknown	647.415	0	0
1039	1	data unknown	9939.42	0	0
1040	1	data unknown	1664.93	0	0
1041	1	data unknown	4809.25	0	0
1042	1	data unknown	6541.85	0	0
1043	1	data unknown	1430.14	0	0
1044	1	data unknown	1102.68	0	0
1045	1	data unknown	148.468	0	0
1046	1	data unknown	680.527	0	0
1047	1	data unknown	376.785	0	0
1048	1	data unknown	998.169	0	0
1049	1	data unknown	3950.37	0	0
1050	1	data unknown	4265.72	0	0
1051	1	data unknown	2068.26	0	0
1052	1	data unknown	704.544	0	0
1053	1	data unknown	2921.67	0	0
1054	1	data unknown	1533.63	0	0
1055	1	data unknown	222.641	0	0
1056	1	data unknown	2521.75	0	0
1057	1	data unknown	366.333	0	0
1058	1	data unknown	2034.31	0	0
1059	1	data unknown	369.453	0	0
1060	1	data unknown	102.783	0	0
1061	1	data unknown	2961.01	0	0
1062	1	data unknown	2397.63	0	0
1063	1	data unknown	2722.1	0	0
1064	1	data unknown	1500.34	0	0
1065	1	data unknown	648.193	0	0
1066	1	data unknown	328.957	0	0
1067	1	data unknown	2034.75	0	0
1068	1	data unknown	1288.45	0	0
1069	1	data unknown	1243.97	0	0
1070	1	data unknown	1051.76	0	0
1071	1	data unknown	1998.12	0	0
1072	1	data unknown	147.11	0	0
1073	1	data unknown	943.779	0	0
1074	1	data unknown	6381.92	0	0
1075	1	data unknown	3050.59	0	0
1076	1	data unknown	2335.59	0	0
1077	1	data unknown	440.643	0	0
1078	1	data unknown	5334.71	0	0
1079	1	data unknown	1805.27	0	0
1080	1	data unknown	4857.52	0	0
1081	1	data unknown	1186.84	0	0
1082	1	data unknown	1259.07	0	0
1083	1	data unknown	1124.09	0	0
1084	1	data unknown	3578.99	0	0
1085	1	data unknown	262.428	0	0
1086	1	data unknown	3576.54	0	0
1087	1	data unknown	1682.66	0	0
1088	1	data unknown	6005.73	0	0
1089	1	data unknown	202.393	0	0
1090	1	data unknown	1875.13	0	0
1091	1	data unknown	565.3	0	0
1092	1	data unknown	5444.92	0	0
1093	1	data unknown	4189.71	0	0
1094	1	data unknown	759.315	0	0
1095	1	data unknown	2510.66	0	0
1096	1	data unknown	655.617	0	0
1097	1	data unknown	423.355	0	0
1098	1	data unknown	1664.86	0	0
1099	1	data unknown	2163.15	0	0
1100	1	data unknown	2614.17	0	0
1101	1	data unknown	347.855	0	0
1102	1	data unknown	2884.38	0	0
1103	1	data unknown	1281.2	0	0
1104	1	data unknown	3606.01	0	0
1105	1	data unknown	8079.9	0	0
1106	1	data unknown	558.777	0	0
1107	1	data unknown	230.354	0	0
1108	1	data unknown	161.819	0	0
1109	1	data unknown	289.33	0	0
1110	1	data unknown	2277.76	0	0
1111	1	data unknown	129.959	0	0
1112	1	data unknown	270.966	0	0
1113	1	data unknown	4925.05	0	0
1114	1	data unknown	705.086	0	0
1115	1	data unknown	75.1648	0	0
1116	1	data unknown	523.88	0	0
1117	1	data unknown	4221.48	0	0
1118	1	data unknown	747.673	0	0
1119	1	data unknown	1787.5	0	0
1120	1	data unknown	518.906	0	0
1121	1	data unknown	3946.29	0	0
1122	1	data unknown	1181.84	0	0
1123	1	data unknown	12043.6	0	0
1124	1	data unknown	120.476	0	0
1125	1	data unknown	6145.95	0	0
1126	1	data unknown	284.492	0	0
1127	1	data unknown	1417.77	0	0
1128	1	data unknown	1208.04	0	0
1129	1	data unknown	447.968	0	0
1130	1	data unknown	185.349	0	0
1131	1	data unknown	1342.69	0	0
1132	1	data unknown	1271.23	0	0
1133	1	data unknown	7118.45	0	0
1134	1	data unknown	1024.24	0	0
1135	1	data unknown	169.807	0	0
1136	1	data unknown	891.014	0	0
1137	1	data unknown	104.759	0	0
1138	1	data unknown	1909.1	0	0
1139	1	data unknown	2945.3	0	0
1140	1	data unknown	1437.85	0	0
1141	1	data unknown	3254.68	0	0
1142	1	data unknown	150.978	0	0
1143	1	data unknown	2968.32	0	0
1144	1	data unknown	1613.01	0	0
1145	1	data unknown	8153.32	0	0
1146	1	data unknown	2116.72	0	0
1147	1	data unknown	5.71442	0	0
1148	1	data unknown	1596	0	0
1149	1	data unknown	46.4706	0	0
1150	1	data unknown	129.524	0	0
1151	1	data unknown	304.489	0	0
1152	1	data unknown	3862.08	0	0
1153	1	data unknown	384.293	0	0
1154	1	data unknown	8801.19	0	0
1155	1	data unknown	1908.42	0	0
1156	1	data unknown	646.767	0	0
1157	1	data unknown	5706.23	0	0
1158	1	data unknown	792.496	0	0
1159	1	data unknown	2926.23	0	0
1160	1	data unknown	1608.44	0	0
1161	1	data unknown	293.976	0	0
1162	1	data unknown	930.71	0	0
1163	1	data unknown	2283.1	0	0
1164	1	data unknown	1386.8	0	0
1165	1	data unknown	4199.18	0	0
1166	1	data unknown	1464.35	0	0
1167	1	data unknown	2244.79	0	0
1168	1	data unknown	374.519	0	0
1169	1	data unknown	384.239	0	0
1170	1	data unknown	194.962	0	0
1171	1	data unknown	1200.68	0	0
1172	1	data unknown	7387.45	0	0
1173	1	data unknown	2046.38	0	0
1174	1	data unknown	1087.87	0	0
1175	1	data unknown	1424.53	0	0
1176	1	data unknown	141.548	0	0
1177	1	data unknown	2850.49	0	0
1178	1	data unknown	3492.05	0	0
1179	1	data unknown	1251.71	0	0
1180	1	data unknown	706.398	0	0
1181	1	data unknown	4816.02	0	0
1182	1	data unknown	1511.86	0	0
1183	1	data unknown	95.5963	0	0
1184	1	data unknown	234.581	0	0
1185	1	data unknown	4154.59	0	0
1186	1	data unknown	5435.81	0	0
1187	1	data unknown	5578.63	0	0
1188	1	data unknown	2373.53	0	0
1189	1	data unknown	535.713	0	0
1190	1	data unknown	3652.11	0	0
1191	1	data unknown	2274.16	0	0
1192	1	data unknown	724.19	0	0
1193	1	data unknown	900.482	0	0
1194	1	data unknown	657.135	0	0
1195	1	data unknown	3009.77	0	0
1196	1	data unknown	1700.58	0	0
1197	1	data unknown	830.475	0	0
1198	1	data unknown	234.1	0	0
1199	1	data unknown	6326.82	0	0
1200	1	data unknown	345.398	0	0
1201	1	data unknown	1465.09	0	0
1202	1	data unknown	1242.23	0	0
1203	1	data unknown	1400.15	0	0
1204	1	data unknown	337.921	0	0
1205	1	data unknown	43.7622	0	0
1206	1	data unknown	1514.05	0	0
1207	1	data unknown	374.382	0	0
1208	1	data unknown	1623.2	0	0
1209	1	data unknown	1536.12	0	0
1210	1	data unknown	1830.36	0	0
1211	1	data unknown	5788.7	0	0
1212	1	data unknown	4484.41	0	0
1213	1	data unknown	87.9822	0	0
1214	1	data unknown	1807.84	0	0
1215	1	data unknown	2046.56	0	0
1216	1	data unknown	597.031	0	0
1217	1	data unknown	6109.92	0	0
1218	1	data unknown	377.937	0	0
1219	1	data unknown	8828.02	0	0
1220	1	data unknown	735.016	0	0
1221	1	data unknown	2282.96	0	0
1222	1	data unknown	6372.5	0	0
1223	1	data unknown	1359.15	0	0
1224	1	data unknown	1752.35	0	0
1225	1	data unknown	3037.45	0	0
1226	1	data unknown	1449.43	0	0
1227	1	data unknown	2793.2	0	0
1228	1	data unknown	1939.7	0	0
1229	1	data unknown	3822.3	0	0
1230	1	data unknown	956.757	0	0
1231	1	data unknown	579.43	0	0
1232	1	data unknown	327.469	0	0
1233	1	data unknown	356.133	0	0
1234	1	data unknown	2074.6	0	0
1235	1	data unknown	3446.42	0	0
1236	1	data unknown	46.9131	0	0
1237	1	data unknown	874.367	0	0
1238	1	data unknown	3777.44	0	0
1239	1	data unknown	1114.89	0	0
1240	1	data unknown	835.014	0	0
1241	1	data unknown	2294.99	0	0
1242	1	data unknown	2314.67	0	0
1243	1	data unknown	311.249	0	0
1244	1	data unknown	1226.27	0	0
1245	1	data unknown	6201.42	0	0
1246	1	data unknown	629.417	0	0
1247	1	data unknown	3502.17	0	0
1248	1	data unknown	1278.25	0	0
1249	1	data unknown	3448.4	0	0
1250	1	data unknown	462.738	0	0
1251	1	data unknown	1189.38	0	0
1252	1	data unknown	4881.72	0	0
1253	1	data unknown	1465.19	0	0
1254	1	data unknown	1669.31	0	0
1255	1	data unknown	1683.99	0	0
1256	1	data unknown	43.5715	0	0
1257	1	data unknown	390.953	0	0
1258	1	data unknown	1579.9	0	0
1259	1	data unknown	952.911	0	0
1260	1	data unknown	1989.61	0	0
1261	1	data unknown	1688.5	0	0
1262	1	data unknown	445.732	0	0
1263	1	data unknown	1201.41	0	0
1264	1	data unknown	1741.72	0	0
1265	1	data unknown	3166.37	0	0
1266	1	data unknown	1264.79	0	0
1267	1	data unknown	479.439	0	0
1268	1	data unknown	7159.28	0	0
1269	1	data unknown	1078.37	0	0
1270	1	data unknown	416.985	0	0
1271	1	data unknown	696.053	0	0
1272	1	data unknown	493.393	0	0
1273	1	data unknown	383.606	0	0
1274	1	data unknown	741.364	0	0
1275	1	data unknown	1859.88	0	0
1276	1	data unknown	2750.02	0	0
1277	1	data unknown	5949.46	0	0
1278	1	data unknown	6771.53	0	0
1279	1	data unknown	773.262	0	0
1280	1	data unknown	6061.81	0	0
1281	1	data unknown	1011.05	0	0
1282	1	data unknown	405.922	0	0
1283	1	data unknown	3688.73	0	0
1284	1	data unknown	1978.05	0	0
1285	1	data unknown	120.537	0	0
1286	1	data unknown	117.111	0	0
1287	1	data unknown	647.469	0	0
1288	1	data unknown	989.853	0	0
1289	1	data unknown	3267.86	0	0
1290	1	data unknown	2163.08	0	0
1291	1	data unknown	2856.77	0	0
1292	1	data unknown	1327.16	0	0
1293	1	data unknown	4253.2	0	0
1294	1	data unknown	1864.34	0	0
1295	1	data unknown	1934.86	0	0
1296	1	data unknown	55.0537	0	0
1297	1	data unknown	3697.27	0	0
1298	1	data unknown	335.266	0	0
1299	1	data unknown	1624.47	0	0
1300	1	data unknown	310.532	0	0
1301	1	data unknown	1020.94	0	0
1302	1	data unknown	1454.81	0	0
1303	1	data unknown	1481.08	0	0
1304	1	data unknown	2381.94	0	0
1305	1	data unknown	662.918	0	0
1306	1	data unknown	236.29	0	0
1307	1	data unknown	5653.02	0	0
1308	1	data unknown	185.081	0	0
1309	1	data unknown	3669.88	0	0
1310	1	data unknown	6343.46	0	0
1311	1	data unknown	199.715	0	0
1312	1	data unknown	1639.65	0	0
1313	1	data unknown	2553.24	0	0
1314	1	data unknown	226.807	0	0
1315	1	data unknown	2595.45	0	0
1316	1	data unknown	741.882	0	0
1317	1	data unknown	1249.18	0	0
1318	1	data unknown	1415.83	0	0
1319	1	data unknown	1272.17	0	0
1320	1	data unknown	3954.77	0	0
1321	1	data unknown	62.2253	0	0
1322	1	data unknown	9316.77	0	0
1323	1	data unknown	1822.05	0	0
1324	1	data unknown	159.18	0	0
1325	1	data unknown	482.979	0	0
1326	1	data unknown	3497.06	0	0
1327	1	data unknown	2952.1	0	0
1328	1	data unknown	2114.27	0	0
1329	1	data unknown	2666.29	0	0
1330	1	data unknown	2950.29	0	0
1331	1	data unknown	4077.32	0	0
1332	1	data unknown	210.022	0	0
1333	1	data unknown	936.989	0	0
1334	1	data unknown	4530.43	0	0
1335	1	data unknown	4966.29	0	0
1336	1	data unknown	2580.15	0	0
1337	1	data unknown	1550.57	0	0
1338	1	data unknown	273.575	0	0
1339	1	data unknown	389.046	0	0
1340	1	data unknown	3729.67	0	0
1341	1	data unknown	1402.15	0	0
1342	1	data unknown	2249.63	0	0
1343	1	data unknown	1977.11	0	0
1344	1	data unknown	1922.23	0	0
1345	1	data unknown	501.442	0	0
1346	1	data unknown	509.079	0	0
1347	1	data unknown	2286.81	0	0
1348	1	data unknown	3029.88	0	0
1349	1	data unknown	1194.29	0	0
1350	1	data unknown	1340.45	0	0
1351	1	data unknown	22.171	0	0
1352	1	data unknown	7854.74	0	0
1353	1	data unknown	1734.54	0	0
1354	1	data unknown	653.618	0	0
1355	1	data unknown	2376.97	0	0
1356	1	data unknown	1746.9	0	0
1357	1	data unknown	1005.7	0	0
1358	1	data unknown	2802.06	0	0
1359	1	data unknown	2342.12	0	0
1360	1	data unknown	649.117	0	0
1361	1	data unknown	1117.1	0	0
1362	1	data unknown	2709.43	0	0
1363	1	data unknown	1807.4	0	0
1364	1	data unknown	701.447	0	0
1365	1	data unknown	4072.52	0	0
1366	1	data unknown	3828	0	0
1367	1	data unknown	3440.44	0	0
1368	1	data unknown	5634.3	0	0
1369	1	data unknown	1322.55	0	0
1370	1	data unknown	383.652	0	0
1371	1	data unknown	2071.27	0	0
1372	1	data unknown	2573.95	0	0
1373	1	data unknown	8084.11	0	0
1374	1	data unknown	1986.93	0	0
1375	1	data unknown	338.417	0	0
1376	1	data unknown	3164.23	0	0
1377	1	data unknown	912.178	0	0
1378	1	data unknown	2130.24	0	0
1379	1	data unknown	1944.66	0	0
1380	1	data unknown	1448.81	0	0
1381	1	data unknown	558.372	0	0
1382	1	data unknown	1800.77	0	0
1383	1	data unknown	9376.72	0	0
1384	1	data unknown	1663	0	0
1385	1	data unknown	1706.88	0	0
1386	1	data unknown	1262.25	0	0
1387	1	data unknown	739.021	0	0
1388	1	data unknown	265.495	0	0
1389	1	data unknown	925.903	0	0
1390	1	data unknown	309.166	0	0
1391	1	data unknown	582.367	0	0
1392	1	data unknown	2860.95	0	0
1393	1	data unknown	1070.44	0	0
1394	1	data unknown	111.183	0	0
1395	1	data unknown	2043.82	0	0
1396	1	data unknown	861.771	0	0
1397	1	data unknown	4881.52	0	0
1398	1	data unknown	1779.46	0	0
1399	1	data unknown	5420.73	0	0
1400	1	data unknown	7128.56	0	0
1401	1	data unknown	1119.87	0	0
1402	1	data unknown	1517.07	0	0
1403	1	data unknown	13120.6	0	0
1404	1	data unknown	1698.01	0	0
1405	1	data unknown	1905.01	0	0
1406	1	data unknown	484.253	0	0
1407	1	data unknown	1487.02	0	0
1408	1	data unknown	4215.46	0	0
1409	1	data unknown	5761.8	0	0
1410	1	data unknown	524.818	0	0
1411	1	data unknown	313.53	0	0
1412	1	data unknown	431.587	0	0
1413	1	data unknown	935.12	0	0
1414	1	data unknown	158.768	0	0
1415	1	data unknown	720.627	0	0
1416	1	data unknown	302.536	0	0
1417	1	data unknown	2010.92	0	0
1418	1	data unknown	311.302	0	0
1419	1	data unknown	3275.6	0	0
1420	1	data unknown	4939.48	0	0
1421	1	data unknown	408.089	0	0
1422	1	data unknown	2719.99	0	0
1423	1	data unknown	101.837	0	0
1424	1	data unknown	22.7051	0	0
1425	1	data unknown	1007.97	0	0
1426	1	data unknown	588.821	0	0
1427	1	data unknown	8030.72	0	0
1428	1	data unknown	511.299	0	0
1429	1	data unknown	716.064	0	0
1430	1	data unknown	2434.89	0	0
1431	1	data unknown	657.425	0	0
1432	1	data unknown	3377.68	0	0
1433	1	data unknown	701.111	0	0
1434	1	data unknown	1869.89	0	0
1435	1	data unknown	3094.73	0	0
1436	1	data unknown	681.252	0	0
1437	1	data unknown	35.759	0	0
1438	1	data unknown	3118.06	0	0
1439	1	data unknown	37.9181	0	0
1440	1	data unknown	1185.78	0	0
1441	1	data unknown	1992.23	0	0
1442	1	data unknown	396.698	0	0
1443	1	data unknown	1325.51	0	0
1444	1	data unknown	962.837	0	0
